      Lon      Lat    Year   SID   PID    Px    Py Pheight   IID   PFT Age     Pos  Height  Boleht    Diam    CrownA   DensI     LAI     GPP   GPPns   GPPno   Cmass
    13.25    55.75    1859     0     3     2     2      20   231     4  36  0.5172 10.3492  5.1746  0.0726    3.7607  0.0030  1.1052  0.0045  0.0051  0.0091  0.0246
    13.25    55.75    1859     0     3     2     2      20   236     1  26  0.5259  3.5249  1.7624  0.0146    0.1735  0.0010  0.0457  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1859     0     3     2     2      20   243     0  11  0.5158  3.0878  1.5439  0.0119    0.1256  0.0010  1.1975  0.0000  0.0001  0.0001  0.0001
    13.25    55.75    1859     0     3     2     2      20   244     1  11  0.5102  3.6290  1.8145  0.0152    0.1847  0.0020  1.5011  0.0003  0.0003  0.0003  0.0004
    13.25    55.75    1859     0     3     2     2      20   248     0   6  0.7051  2.9448  1.4724  0.0111    0.1122  0.0060  0.2881  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    1859     0     3     2     2      20   250    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0066  0.0009  0.0011  0.0012  0.0008
    13.25    55.75    1859     0     3     2     2      20   251     0   1  0.5137  2.9647  1.4823  0.0112    0.1140  0.0010  4.1093  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    1859     0     3     2     2      20   252     4   1  0.5148  3.0156  1.5078  0.0115    0.1979  0.0560  3.0370  0.0060  0.0073  0.0094  0.0063
    13.25    55.75    1860     0     0     1     1       0    85     1 357  0.6048 39.2462 19.6231  0.5307   54.4307  0.0020  1.4443  0.0981  0.1111  0.1336  3.5070
    13.25    55.75    1860     0     0     1     1       0    86     1 357  0.7634 31.8600 15.9300  0.3888   33.0826  0.0020  2.1075  0.0771  0.0872  0.1022  1.5434
    13.25    55.75    1860     0     0     1     1       0   162     4 217  0.4693 26.5735 13.2867  0.2965   35.7500  0.0010  4.0260  0.0456  0.0541  0.0623  0.3784
    13.25    55.75    1860     0     0     1     1       0   190     4 147  0.5583 18.1351  9.0675  0.1677   14.3558  0.0230  2.8794  0.2455  0.2889  0.2983  1.9161
    13.25    55.75    1860     0     0     1     1       0   204     4 117  0.3272 25.8558 12.9279  0.2847   33.4875  0.0050  4.2075  0.2215  0.2640  0.3064  1.7009
    13.25    55.75    1860     0     0     1     1       0   210     4 107  0.6996 20.7138 10.3569  0.2045   19.7204  0.0070  3.4194  0.1225  0.1426  0.1484  0.9891
    13.25    55.75    1860     0     0     1     1       0   218     4  97  0.0990 24.4681 12.2341  0.2622   29.3542  0.0050  4.3518  0.1961  0.2339  0.2700  1.3710
    13.25    55.75    1860     0     0     1     1       0   228     1  82  0.2148  3.8598  1.9299  0.0167    0.2140  0.0010  0.8365  0.0000  0.0001  0.0001  0.0002
    13.25    55.75    1860     0     0     1     1       0   229     4  82  0.2067 12.6326  6.3163  0.0977    6.0540  0.0300  2.7604  0.1067  0.1294  0.1317  0.6073
    13.25    55.75    1860     0     0     1     1       0   243     4  57  0.9993 15.2315  7.6157  0.1292    9.4638  0.0170  3.8413  0.1382  0.1591  0.1635  0.7276
    13.25    55.75    1860     0     0     1     1       0   247     4  52  0.8747 14.3315  7.1658  0.1180    8.1829  0.0260  4.6604  0.2486  0.2879  0.3067  0.8927
    13.25    55.75    1860     0     0     1     1       0   254     0  27  0.5556  2.5343  1.2671  0.0089    0.0784  0.0010  0.0077  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1860     0     0     1     1       0   255     4  27  0.5388  3.7607  1.8803  0.0160    0.3353  0.0010  1.2166  0.0000  0.0001  0.0001  0.0002
    13.25    55.75    1860     0     0     1     1       0   256    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0000  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1860     0     0     1     1       0   257     0  22  0.5464  2.8419  1.4209  0.0105    0.1030  0.0010  1.6275  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1860     0     0     1     1       0   258     4  22  0.5482  3.4036  1.7018  0.0138    0.2642  0.0010  1.2386  0.0000  0.0001  0.0001  0.0001
    13.25    55.75    1860     0     0     1     1       0   259     4  17  0.5427  2.9502  1.4751  0.0112    0.1878  0.0030  1.2772  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    1860     0     0     1     1       0   260     0  12  0.4477  2.6199  1.3099  0.0093    0.0848  0.0010  1.5767  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1860     0     0     1     1       0   261     4  12  0.5107  2.4379  1.2189  0.0084    0.1191  0.0030  1.2732  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1860     0     0     1     1       0   262     0   7  0.4998  2.6199  1.3099  0.0093    0.0848  0.0010  1.8078  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1860     0     0     1     1       0   263     4   7  0.1956  2.4855  1.2427  0.0086    0.1247  0.0040  1.5084  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1860     0     0     1     1       0   264     0   2  0.2001  2.7288  1.3644  0.0099    0.0935  0.0020  3.1333  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    1860     0     0     1     1       0   265     4   2  0.1883  2.5791  1.2895  0.0091    0.1362  0.0390  2.0369  0.0011  0.0016  0.0016  0.0018
    13.25    55.75    1860     0     1     2     1      10   218     4  62  0.3359 22.0060 11.0030  0.2238   22.7866  0.0450  5.3525  1.5940  1.6957  1.9452  8.2166
    13.25    55.75    1860     0     1     2     1      10   229     0  42  0.8393  3.9178  1.9589  0.0170    0.2218  0.0010  0.4098  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    1860     0     1     2     1      10   230     1  42  0.8392  3.9602  1.9801  0.0173    0.2276  0.0010  0.4230  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    1860     0     1     2     1      10   240     0  27  0.8304  3.6120  1.8060  0.0151    0.1827  0.0010  0.2066  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1860     0     1     2     1      10   241     1  27  0.8395  4.2678  2.1339  0.0193    0.2721  0.0010  0.5637  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    1860     0     1     2     1      10   246     0  12  0.8399  3.4900  1.7450  0.0143    0.1683  0.0020  0.6257  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    1860     0     1     2     1      10   247     1  12  0.8328  3.5258  1.7629  0.0145    0.1724  0.0060  0.5981  0.0001  0.0001  0.0001  0.0008
    13.25    55.75    1860     0     1     2     1      10   251     0   7  0.0418  2.7006  1.3503  0.0098    0.0912  0.0070  0.2075  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    1860     0     1     2     1      10   253     0   2  0.8458  2.7158  1.3579  0.0099    0.0925  0.0010  1.9305  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1860     0     1     2     1      10   254     1   2  0.8329  2.7158  1.3579  0.0099    0.0925  0.0010  1.4077  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1860     0     1     2     1      10   255     4   2  0.8352  2.6279  1.3140  0.0094    0.1425  0.0270  0.2366  0.0000  0.0001  0.0001  0.0009
    13.25    55.75    1860     0     2     1     2      10    80     0 357  0.6921 35.3268 17.6634  0.4536   42.3374  0.0010  3.1185  0.0644  0.0712  0.0819  1.1705
    13.25    55.75    1860     0     2     1     2      10    81     1 357  0.0596 42.3124 21.1562  0.5938   65.1423  0.0010  1.2497  0.0537  0.0592  0.0714  2.3609
    13.25    55.75    1860     0     2     1     2      10    82     1 357  0.2646 41.5898 20.7949  0.5787   62.5168  0.0020  1.2979  0.1062  0.1169  0.1408  4.4108
    13.25    55.75    1860     0     2     1     2      10   152     4 247  0.0535 24.8354 12.4177  0.2681   30.4175  0.0070  4.0824  0.2681  0.3036  0.3377  2.0301
    13.25    55.75    1860     0     2     1     2      10   164     4 222  0.2638 25.1927 12.5963  0.2738   31.4728  0.0050  3.2626  0.1486  0.1663  0.1748  1.5238
    13.25    55.75    1860     0     2     1     2      10   183     1 187  0.6261 20.9533 10.4767  0.2080   12.1616  0.0080  2.9492  0.1376  0.1514  0.1733  1.2018
    13.25    55.75    1860     0     2     1     2      10   221     4 122  0.5858 11.6134  5.8067  0.0862    4.9522  0.0380  2.9649  0.1179  0.1388  0.1400  0.5585
    13.25    55.75    1860     0     2     1     2      10   224     1 117  0.9146 15.4488  7.7244  0.1320    5.8737  0.0140  1.2630  0.0447  0.0495  0.0544  0.6136
    13.25    55.75    1860     0     2     1     2      10   225     4 117  0.7884 18.9304  9.4652  0.1788   15.9054  0.0160  4.4940  0.3225  0.3643  0.4002  1.6096
    13.25    55.75    1860     0     2     1     2      10   231     4 107  0.4734 12.6223  6.3111  0.0976    6.0422  0.0040  5.1030  0.0323  0.0367  0.0412  0.0852
    13.25    55.75    1860     0     2     1     2      10   239     0  87  0.4453  4.1586  2.0793  0.0188    0.2603  0.0080  0.0106  0.0000  0.0000  0.0000  0.0018
    13.25    55.75    1860     0     2     1     2      10   246     0  72  0.4692  3.4795  1.7397  0.0143    0.1682  0.0050  0.0004  0.0000  0.0000  0.0000  0.0005
    13.25    55.75    1860     0     2     1     2      10   253     0  57  0.4213  3.5675  1.7837  0.0148    0.1773  0.0030  0.0199  0.0000  0.0000  0.0000  0.0004
    13.25    55.75    1860     0     2     1     2      10   262     4  47  0.4539 10.0483  5.0242  0.0695    3.5049  0.0700  4.4568  0.2662  0.2955  0.3156  0.6183
    13.25    55.75    1860     0     2     1     2      10   263     0  42  0.4241  2.8533  1.4266  0.0106    0.1040  0.0020  0.0706  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1860     0     2     1     2      10   268     0  32  0.4197  2.5666  1.2833  0.0091    0.0808  0.0010  0.0704  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1860     0     2     1     2      10   270     0  27  0.3971  3.4367  1.7183  0.0139    0.1603  0.0020  0.0009  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    1860     0     2     1     2      10   274     0  22  0.4073  2.9335  1.4667  0.0111    0.1111  0.0030  0.0100  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    1860     0     2     1     2      10   275     1  22  0.3901  3.0185  1.5093  0.0115    0.1190  0.0010  0.0196  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1860     0     2     1     2      10   279     0  12  0.1718  3.4895  1.7447  0.0143    0.1682  0.0020  1.5007  0.0003  0.0003  0.0004  0.0003
    13.25    55.75    1860     0     2     1     2      10   280     1  12  0.1731  3.5304  1.7652  0.0146    0.1730  0.0010  1.5821  0.0002  0.0002  0.0002  0.0002
    13.25    55.75    1860     0     2     1     2      10   283     0   7  0.9273  2.9209  1.4605  0.0110    0.1100  0.0020  0.9744  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1860     0     2     1     2      10   286    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0458  0.0137  0.0170  0.0181  0.0055
    13.25    55.75    1860     0     2     1     2      10   287     0   2  0.9237  3.0736  1.5368  0.0119    0.1243  0.0020  4.0583  0.0003  0.0003  0.0003  0.0004
    13.25    55.75    1860     0     2     1     2      10   288     1   2  0.9343  3.1306  1.5653  0.0122    0.1298  0.0010  3.7786  0.0001  0.0002  0.0002  0.0002
    13.25    55.75    1860     0     2     1     2      10   289     4   2  0.9121  2.8690  1.4345  0.0107    0.1757  0.0250  0.3802  0.0000  0.0001  0.0001  0.0011
    13.25    55.75    1860     0     3     2     2      20   215     4  62  0.0158 22.9151 11.4575  0.2377   25.0991  0.0390  5.3489  1.5851  1.6798  1.8957  8.3375
    13.25    55.75    1860     0     3     2     2      20   221     0  52  0.5082  9.2539  4.6269  0.0614    1.7274  0.0050  0.4335  0.0027  0.0028  0.0033  0.0277
    13.25    55.75    1860     0     3     2     2      20   231     4  37  0.5172 10.4740  5.2370  0.0739    3.8699  0.0030  1.3226  0.0073  0.0082  0.0122  0.0265
    13.25    55.75    1860     0     3     2     2      20   236     1  27  0.5259  3.5249  1.7624  0.0145    0.1723  0.0010  0.0358  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1860     0     3     2     2      20   243     0  12  0.5158  3.1308  1.5654  0.0122    0.1298  0.0010  1.3552  0.0000  0.0001  0.0001  0.0001
    13.25    55.75    1860     0     3     2     2      20   244     1  12  0.5102  3.7668  1.8834  0.0161    0.2019  0.0020  1.9449  0.0004  0.0004  0.0004  0.0005
    13.25    55.75    1860     0     3     2     2      20   248     0   7  0.7051  2.9448  1.4724  0.0111    0.1122  0.0060  0.2005  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    1860     0     3     2     2      20   250    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0037  0.0006  0.0008  0.0008  0.0004
    13.25    55.75    1860     0     3     2     2      20   251     0   2  0.5137  2.9647  1.4823  0.0112    0.1140  0.0010  3.8816  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    1860     0     3     2     2      20   252     4   2  0.5148  3.2158  1.6079  0.0127    0.2307  0.0560  3.0301  0.0090  0.0106  0.0115  0.0075
    13.25    55.75    1861     0     0     1     1       0    85     1 358  0.6048 39.3277 19.6639  0.5323   54.7010  0.0020  1.4581  0.0776  0.1106  0.1315  3.5361
    13.25    55.75    1861     0     0     1     1       0    86     1 358  0.7634 31.9709 15.9854  0.3908   33.3583  0.0020  2.1223  0.0610  0.0867  0.1006  1.5648
    13.25    55.75    1861     0     0     1     1       0   162     4 218  0.4693 26.7551 13.3776  0.2996   36.3364  0.0010  4.0492  0.0323  0.0535  0.0608  0.3886
    13.25    55.75    1861     0     0     1     1       0   190     4 148  0.5583 18.2516  9.1258  0.1693   14.5770  0.0210  2.9097  0.1691  0.2651  0.2732  1.7943
    13.25    55.75    1861     0     0     1     1       0   204     4 118  0.3272 26.0479 13.0240  0.2878   34.0847  0.0050  4.2313  0.1567  0.2617  0.3001  1.7512
    13.25    55.75    1861     0     0     1     1       0   210     4 108  0.6996 20.8306 10.4153  0.2062   19.9869  0.0070  3.4101  0.0897  0.1411  0.1464  1.0109
    13.25    55.75    1861     0     0     1     1       0   218     4  98  0.0990 24.6684 12.3342  0.2654   29.9313  0.0050  4.3758  0.1387  0.2316  0.2640  1.4155
    13.25    55.75    1861     0     0     1     1       0   228     1  83  0.2148  3.8744  1.9372  0.0167    0.2160  0.0010  0.8338  0.0000  0.0001  0.0001  0.0002
    13.25    55.75    1861     0     0     1     1       0   229     4  83  0.2067 12.7226  6.3613  0.0988    6.1575  0.0300  2.7691  0.0780  0.1209  0.1224  0.6244
    13.25    55.75    1861     0     0     1     1       0   243     4  58  0.9993 15.3516  7.6758  0.1307    9.6431  0.0170  3.8111  0.0983  0.1534  0.1569  0.7495
    13.25    55.75    1861     0     0     1     1       0   247     4  53  0.8747 14.5598  7.2799  0.1208    8.4976  0.0240  4.6901  0.1701  0.2708  0.2873  0.8757
    13.25    55.75    1861     0     0     1     1       0   254     0  28  0.5556  2.5343  1.2671  0.0088    0.0772  0.0010  0.0053  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1861     0     0     1     1       0   255     4  28  0.5388  3.7607  1.8803  0.0160    0.3353  0.0010  1.1197  0.0000  0.0001  0.0001  0.0002
    13.25    55.75    1861     0     0     1     1       0   256    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0000  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    1861     0     0     1     1       0   257     0  23  0.5464  2.8419  1.4209  0.0105    0.1030  0.0010  1.5439  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1861     0     0     1     1       0   258     4  23  0.5482  3.4036  1.7018  0.0138    0.2642  0.0010  1.1458  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1861     0     0     1     1       0   259     4  18  0.5427  2.9502  1.4751  0.0112    0.1878  0.0030  1.1882  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    1861     0     0     1     1       0   260     0  13  0.4477  2.6199  1.3099  0.0093    0.0848  0.0010  1.4940  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1861     0     0     1     1       0   261     4  13  0.5107  2.4379  1.2189  0.0084    0.1191  0.0030  1.1897  0.0000  0.0001  0.0001  0.0001
    13.25    55.75    1861     0     0     1     1       0   262     0   8  0.4998  2.6199  1.3099  0.0093    0.0848  0.0010  1.6980  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    1861     0     0     1     1       0   263     4   8  0.1956  2.4855  1.2427  0.0086    0.1247  0.0040  1.4188  0.0001  0.0001  0.0001  0.0001
    13.25    55.75    1861     0     0     1     1       0   264     0   3  0.2001  2.7288  1.3644  0.0099    0.0935  0.0020  2.6647  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    1861     0     0     1     1       0   265     4   3  0.1883  2.5791  1.2895  0.0091    0.1362  0.0380  1.8803  0.0008  0.0014  0.0014  0.0017
    13.25    55.75    1861     0     1     2     1      10   218     4  63  0.3359 22.2778 11.1389  0.2279   23.4643  0.0390  5.3760  1.1969  1.5228  1.6984  7.4703
    13.25    55.75    1861     0     1     2     1      10   229     0  43  0.8393  3.9178  1.9589  0.0170    0.2218  0.0010  0.2943  0.0000  0.0001  0.0001  0.0002
    13.25    55.75    1861     0     1     2     1      10   230     1  43  0.8392  3.9602  1.9801  0.0173    0.2276  0.0010  0.3060  0.0000  0.0001  0.0001  0.0002
    13.25    55.75    1861     0     1     2     1      10   240     0  28  0.8304  3.6120  1.8060  0.0151    0.1827  0.0010  0.1649  0.0000  0.0000  0.0000  0.0001
